order_id,time_to_deliver_days,diff_estimated_delivery_days
d0444c65-949d-9cea-9203-74debbfbd723,7,-24
73efff4d-70ed-f510-2701-931188e4b15f,5,-7
d293e338-3f48-42a3-0acc-6af140495dbb,25,-10
be05bd65-19a5-8cf3-d3e4-ca73c99f5395,3,-21
cf398216-aad3-dfa8-7319-70860f663dd8,9,-23
a96d3bc5-d1e3-3155-54cc-d38f27ff5ef3,12,-14
a4df491e-cbdd-c7be-b456-f2d14bcd0be5,15,-16
9015087b-d338-4196-d2ed-2265cba81150,3,-19
2109de10-cb75-1b43-648f-d8c1ebbb1d0f,9,-18
9e607cec-8bd3-3ad2-2509-70a82dc17011,24,-11
3304b73b-f1a8-b2f1-e44d-5cd320476582,4,-13
7f4ffc58-a759-986d-20c8-c592bb7c5cc0,11,-7
30484d32-b546-3705-4cb0-8b54438a6a77,4,-15
bc9c3bab-2257-4d0c-67e6-6cc6296b9294,13,-26
48e7e805-cf62-8681-fb4e-33aeba527ed7,40,-22
2861a93e-ebd2-b51e-c9cf-6dd4eb7abac6,8,-8
a6511868-42ef-57c2-a7a2-0501436beaf7,8,-6
139c61b5-e6e1-19e1-363b-f3b6c1fdf598,9,-16
0ce94e50-ed7d-28e7-856f-3d127990d17c,11,-15
bf0a0b46-5be0-fe8e-8e83-edb5bca69a34,20,-12
3899c98e-47be-c0b8-dc7d-92daa46ee1ed,4,-11
66102db4-98a4-2db4-dd18-edc624df4a95,3,-13
5fd71cc4-eb69-ae6f-65ac-3acfcbc17ab5,10,-14
9ce48efc-a382-64fe-ce92-fb03a3e33562,9,-14
59a547ac-d221-c8cb-c2db-1baf4d53ebac,7,-10
5f5f8f26-4b52-02f9-bf45-ae2ea217572d,14,-14
73d31477-d79e-7d24-4fe0-31d4b2c9c58d,3,-12
47531efe-4ed2-5555-eba8-637f9f6dc6ee,13,-22
2b302d95-360e-ac2b-a6fc-fc99c8d247a9,6,-31
99044ef6-d39a-9053-e6c8-be072306da0e,13,-9
f37ceab3-5e76-b508-f951-fd148edead7d,13,-10
58ae1d45-4a35-6757-c2e4-5298bcd0c9bf,7,-24
5897449b-ce69-856d-8861-0b3c0f4f63b5,25,-5
9d7c75d7-6a63-b0e1-33c2-cc1b3b4b7faf,11,-11
d902e0d0-7551-cd7a-8961-363aae3e52f5,15,-12
a87ed2fb-6e86-66ad-9ae0-6c12d370512c,12,-22
16fad106-75dd-44f4-40ae-285b05386fdf,2,-12
d0012904-19dd-ebae-d22e-4089349d4258,18,-13
ae86e8d6-01cc-4c37-62ff-f0d9609a0861,5,-8
f84c59e7-3e29-5a05-1c0d-bd03c3f1216b,11,-20
e4d88b96-fb18-01eb-4364-96008e848e1a,64,29
925f2b82-4125-dc08-ef73-54aad4692fa8,13,-6
5a85e924-259f-bcb5-1878-c4fd7182b252,8,-15
4790bc34-02a2-32e0-73d6-43e12035d859,7,-10
6b492e90-666a-cecd-3f5d-1fd3fab7afbf,14,-10
7fd461d3-98ee-a64b-8c3b-9ff1761c6513,9,-18
be91ce89-605c-63db-e7f8-d347a665e19b,14,-6
5cc51215-7c66-70b0-0ba7-bc623fb9ec23,8,-14
818fffaa-e89a-b44e-0f22-54ab0a2b560d,11,-9
00048cc3-ae77-7c65-dbb7-d2a0634bc1ea,7,-15
4dcf81f7-6e3a-f4f8-740d-2b3c159a453d,7,-18
c09b25f8-4f52-6447-9391-6c9d834ee48b,8,-6
2a3a1544-2d77-0b77-f30d-1c2c02be3697,29,5
2524a427-8af3-38cc-4ba2-2f64a10d5798,23,-6
88d1a405-3f36-cee7-a806-c473458c6c11,7,-4
536b55df-90b1-eade-c8cd-2151d8d54536,10,-16
281a4e1e-f3ab-9d25-6027-ddd2db90c762,6,-32
3597f647-6c27-b4e1-cc2f-58588116f8f5,20,-9
04bd525b-12a7-5a2a-6faf-d26414588301,9,-11
66b090d3-b031-a3fc-0d1e-296a209b0de1,10,-19
2df5aaf1-eb7c-af39-dad8-5e2ce5de84c5,27,3
d1d0ec04-4cc5-54a2-9e2e-8fcb1c0f1002,6,-14
0c355e13-5678-0262-8373-895daf5f0a61,15,-16
aad7d7da-cb68-1055-d348-e02842f0590b,8,-23
cf891dfd-defc-b0fd-6ebc-574e0cc67846,12,-12
67756d84-a71c-958f-3c19-cd41a7580d9d,8,-29
f431c479-d230-0988-a101-976210bc2ef7,18,-14
c2727cc9-6d58-f1f1-cf1f-f57b3e4fac27,6,-24
7a7d015a-ba4c-b837-644d-24afa509ab3a,9,-19
800447e7-95f2-bcf1-009e-0b2a88d05bbe,5,-3
397e335a-8998-3e6e-ba93-13c4a8f65e4b,5,-13
0c436bbf-d70e-98c6-4bb7-3b3f23a78d23,12,-11
88c58a28-309e-c405-8522-16aa601ae32e,16,-7
d591fe8e-9569-1bbf-fc5f-4f2478bb3a7c,7,-6
b3fa7f92-cf50-5c2b-50d5-e78e7835fb94,16,-12
2f508dcf-e7fe-d8d1-3639-afe310df65ab,9,-17
fac313db-b6ad-d2eb-12c5-dc3cb6e6e807,6,-22
fa222476-2674-9c6b-54ee-3b6a97cb8018,14,-29
ffc1be2c-fc66-3c95-a466-3eae09796e19,18,-9
56f5ac1c-2329-2d90-9b75-a7d2e00774fc,8,-15
30572123-f273-0cbc-da9f-f3acf4b879e2,6,-8
55767877-e242-a8b2-2f79-03e1903d9c2d,14,-19
68675622-f493-3bcf-e998-090c4e50e4fc,2,-12
fac596e7-8a48-2c65-c9eb-e4d9f7d8eb67,20,-3
3ba44346-55ef-de99-1569-fe475dd0e688,7,-18
64099350-b7cb-d1d6-a7ac-7786b990cb8b,13,0
14c981a2-e9e9-8dbc-3eed-c6084803ef1b,23,-21
1db142fd-ab73-b764-609d-8a15e7dd5a38,4,-10
d527c633-7841-d747-4102-cbb7396891de,8,-15
3e6792dc-4eae-be28-20c5-eab74fc6d3ee,13,-13
aee019a4-8962-151b-8f0a-5f2667523a69,9,1
be7a7732-22d5-a7d8-b12e-75ed2320037a,11,-19
7e39c7f7-37bb-f597-868c-912bb9d2bb48,4,-15
c070b6a6-cdd7-d86e-8661-167d223786cd,15,-12
0a5e1baf-ba05-f648-84fe-b58a0bd822a0,13,-13
8c9e68d3-4aa3-82d7-7160-f9a1190037ca,4,-8
481fc532-b3f8-0d9d-ea57-e91dbbcf7119,12,-14
15a1cd1d-a2bc-accc-7115-12ecb5701c5d,13,-11
f8d16199-418f-035e-a1db-a5f6fc4cdfd3,7,-22
6a3c5076-60b5-5ba4-4c46-3acc23cc8d68,3,-15
a89c7ca4-e54f-3cad-7dbd-b78b5e33c4f7,16,-10
97f06fe3-95ce-9309-8b2d-eafe88e888c4,13,-22
de3e0df5-f571-3194-33fe-7a4843f90587,7,-13
fc289378-1987-c806-4e5d-b53f1ce4ec3f,4,-8
2c0fcacf-7cf1-2e9d-0e8e-a049d6285141,17,-17
3478b113-b28e-0c77-c5b8-70f927de40cc,5,-24
df5097a1-5b08-e55f-8201-69e963f6fd2c,20,-1
864fb730-8cf6-3ed5-141c-340f258de1b5,2,-12
f00e7691-3de0-05d1-e688-bde18d970dff,28,8
9bee6353-b1a7-8c53-133a-7711049a33d5,8,-9
cdf746aa-8492-ace4-e878-5a606adf00f4,21,-8
5a91aca4-cab5-6a11-1924-9a6ab5d41318,14,-21
4a77a1a8-add8-db5a-1d2c-b407b6923849,11,-15
fd35f765-86d3-3671-031d-89dc11030a4f,20,-35
3d5b0096-57b6-6f53-072a-0c50aae31aaa,8,-16
42292e83-1d26-e431-53b9-bc1e5e440681,23,-14
c188cb8c-1687-e281-f8d8-e8021bc0b8cb,14,-17
ca823578-aa81-9296-a958-1dee40fefb60,5,-17
e83017d6-8cf2-94c6-dc93-86de02a700ee,13,-14
7ece841b-35eb-37fd-53c5-ddf9ce85b1aa,6,-5
a24eb60f-1866-ce0c-f8d9-c0a47f738d96,11,-13
54972482-4079-ea56-bf8f-03069347fe0e,23,-7
ddd72c92-5f9b-df6f-aa7d-6a9dbbd6b907,5,-11
77d4a04d-4a45-3d14-c0a0-86cfd2f00fec,14,-8
16bd3fc0-2551-c1d7-c7ad-cfba92b674a2,9,-16
a4c83897-5cfa-8a5c-ffda-389f44d58213,7,-21
ddc904ea-8bd4-313e-136b-eae61948c20d,9,-14
bdb7c7b6-48d7-2056-fa0a-7a19805dce0f,13,-10
014e7d12-255f-c66b-5ea5-e6c93eb4be7b,21,-5
77c51494-0a14-5ab6-24fa-7ec202ef6dae,8,-16
275aba34-a453-b017-029d-48d8ffb43dd2,12,-14
0d4a43cf-7b79-94e0-a782-864d075dc842,2,-12
358691d1-ca37-befc-409b-28a20817ed0a,16,-10
499689fc-885e-9c2b-b31f-4a13fc67f499,3,-13
91004f09-59e3-066d-c81f-bb1c82ef2de7,19,-7
f567c242-e800-9959-9cc0-202343266187,15,-6
cd8a09a7-fdc1-232c-4b96-604d9bcadc98,11,-9
3a2ccd64-420d-46c8-6f57-5892f6d83753,9,-14
906d4efc-060e-ee72-5d73-e93dc6de8eee,11,-4
b76cebb0-a090-07c3-5a19-e98b178acd63,7,-14
fee67a1d-884f-ddbd-3cd1-da188db227e7,18,-23
e8051e65-7544-22ca-f457-412193df751d,17,5
e28a6e3a-a7a1-61c1-681f-f579233321b8,7,-11
40e6624f-975f-ba72-e2ca-10754a14e078,43,7
00bdebef-eb76-0588-a342-5fad9dfed3d9,6,-12
ca43290a-1316-3a41-f1a1-4fd9728a8b64,14,-13
0cda3f4a-118f-3654-ee4e-487e867fa036,8,-18
0decb14b-eb4d-e8d3-b4e3-7103e81f119b,9,-26
d9dd31d1-8506-394e-8964-4f5e0b9664e3,6,-13
accc1fd1-e3c8-4881-e0a9-b27f8b611386,9,-35
1667776a-f911-10f9-3bdb-9aedfe229e05,13,-19
ae2bcbe8-fbd1-ed3a-7698-b5d7cae26c43,10,-15
9786fe4b-fc55-9809-a4bc-1a58b72e2077,10,-20
7d7df885-5c59-2bc0-b098-e2579a45b651,3,-9
2ba9a040-8f60-84ac-ab89-be7aa689e5b4,9,-22
d9673e96-4787-6908-3775-f81525768734,21,-10
112eb6f3-7f1b-9dab-bced-368fbbc6c9ef,3,-7
29c20a33-8ac6-9db0-ccfe-9702b4f94a54,16,-7
892a7f8b-5be1-3024-8e22-19e7d5136d57,15,-8
da6ff5aa-7157-1cac-e6a4-38da4aff0326,41,11
82d1cc65-b6ff-c4c9-eec8-803be7132040,9,-9
3510e9fa-ecde-23ba-10f1-b649d329b22e,8,-12
dd6f0c8e-93a1-d569-d635-3f78319a340f,8,-11
161a7058-81b7-9536-21b8-fac63051ee95,7,-9
c252ac96-b969-b3f1-f2c4-b266a7a98c28,6,-8
6ede6615-bc35-ab42-2df6-75c8a25de420,9,-1
e236416f-b32f-25eb-00a7-da9097cf36a4,6,-20
59e4b15b-c4ba-9007-5398-df42e550a289,10,-18
c3e32e69-bba7-c640-697c-c4ac19936113,21,-9
0a001a3f-ae4c-5478-fd40-c669ab7c7f48,9,-16
c65b423d-fdcc-f2b3-fb6f-ec8446116d32,7,-9
717255f4-3d5c-9b70-2e9b-c8c7d03a82ad,8,-1
b067ce12-72e6-5bbd-38a7-abc471e135c7,14,-8
981cb417-9100-6b79-817f-4b05721fbe10,10,-13
0a9de604-0523-83d0-6ffc-7a3390c727cc,13,-20
c5f664e7-3dcc-2537-8764-b81c1de812d9,15,-5
5f540bf1-c900-b173-4b6e-0a2a86f4f08f,6,-7
bb5a519e-352b-45b7-1419-2a02ffe25681,1,-26
9f5abaa0-1d41-9a15-e448-f089b1cf4b94,7,-6
4c66bf9c-016d-b115-ad9c-ffa6300cb809,13,-15
4e1c41b2-e4e9-8943-9525-22feb7ea67c5,5,-15
df207fc4-a11e-0b19-88a4-38d86ccb3c1f,34,1
624dc7bb-c5e8-bce8-30fd-84e8ba75da2e,2,-7
905c3d04-fa7c-2003-ae69-31a5ab967ad1,24,-9
ad0fdf82-adba-c10e-4f11-61e52433fed4,15,-8
a79cb797-abc1-43a7-43a2-9342947938f1,18,-7
2f2778a4-52bf-4fc9-d460-a600c98e648c,18,-9
ec38e40a-7508-10e3-37a5-28576f0090e7,31,6
bf5fcdf1-603b-b35d-981e-dec95d3ac6c8,9,-21
a3d7554f-37ae-a309-a2f3-29921c2a4a87,11,-11
329aacec-1c02-31ed-21bb-1e2f8f4dc1e0,8,-27
39c438f2-a835-b25c-d51b-bd1bed5d089e,21,-7
460eec79-907c-666b-cac2-d1a397907b2b,10,-12
1d8c63ae-552e-28d9-aab1-3aa5a92dc389,12,-10
334bdd78-6e5d-5023-1aac-545ecdc7e291,3,-13
51fedbcb-d7b8-a79c-8af0-77f9a85a86cd,12,-31
767d5724-eeed-7324-96d9-87fd72755cd2,15,-21
465c942a-1c30-29a7-5941-5e862204114f,2,-6
9292a500-4e4a-deb9-9970-0abae47eb13b,12,-32
f4929b75-acb2-9f2a-e641-fdf4848b8ec2,4,-3
7af8968d-d470-46c3-7943-560bd00782b6,5,-16
85702694-5972-df70-17e1-a4930a8a2ada,7,-15
13892273-5946-aa65-c66c-a7e7bd4e5980,17,-11
ff2fa4d5-d45e-9266-8ba2-af1a45bfbe03,7,-25
d322025a-ff44-e8be-ad04-f4e81023ede8,1,-33
53279ed2-a831-a63b-7a6e-bb56a9097cd0,4,-18
71b3ddf2-3337-fe15-97d2-7c6af949d17a,15,-11
ff632bc5-83a9-4f23-c59d-b4cbaa0ba2ab,12,4
da1b52d8-581e-b2f7-47d9-3ce7f77e4d87,6,-4
758c1238-11f3-da22-8024-6ba25f4938d1,15,-13
c97d0276-1ac5-0eba-d2f9-9e2c4b710976,5,-13
465c108e-33e2-b7e6-953f-020140a457ba,16,-7
5971f2b6-5e9c-6f58-aca3-50ec6674905d,10,-17
6455e845-9efb-eeda-59bb-360229b889ea,2,-15
a92989d6-b4e6-3152-fcaf-a23dfc8a2595,11,-12
e354b2d0-793a-71a6-3da3-f45920085835,12,-13
03ee6360-2079-004d-0098-fecfc1d4cfe7,9,-15
9c625b12-c2d0-805f-c7b1-bcb6db555298,12,-1
95469d34-51e4-71f3-e68f-18903e341d16,28,2
6462b86a-deb3-3354-833d-aece8787cb69,10,-14
4ebc7efa-eb93-bd3b-db9e-ccaf404cd53a,5,-22
8b5be28b-78c9-6b28-adca-40358eed3d7b,18,-11
c589526d-cf77-91fc-0f41-f7d0e1dce07d,15,-16
93a26c90-7f3c-b027-c20d-10eb353ba175,19,-20
52993856-cd38-7ab5-a4dd-553e66dbdc6c,48,22
a4edc7e0-283c-bdee-6aa0-6b9a75dcd5f1,7,-15
f206c6ef-0257-553e-7eab-e4dbb10b6787,8,-31
f6cb852e-20e9-0f3e-19b2-30d78b0bb97b,50,16
435361f1-34c9-396b-db0d-e6ed227fd883,4,-15
30afdf98-bd76-676a-1991-27199643a168,8,-11
9bc4a96e-4a1d-6762-80d0-f8ead78ceadf,5,-4
716f7920-41b3-dcb9-f66d-ab4a3d3e8e82,5,-7
17035df8-9fe5-138e-e57b-9c50628f4000,4,-6
3a5e6cf8-d29a-fbbc-3127-62c88b4a7fb9,24,2
abaf92b4-832d-365e-4314-a162aecdb2cc,6,-27
d6df48bb-0f7a-e326-cc10-448785ab0a11,3,-15
7daec439-cb15-9736-ea49-ba99f31b80dd,6,-14
4be27887-6220-5570-f593-f00139891a87,24,-1
d298ea5c-4ab8-9055-dffb-4f0cf994925f,13,-21
f8fb39ac-d175-0678-fd3d-2be1d4166cf8,12,-8
694bcde1-f9a4-9ffe-ba5d-a89982f7b9ae,8,-22
a588eecf-b1bc-607f-34f6-57272d7f8298,20,-23
efc62033-f512-1310-c119-db54930b84e4,9,-21
8fe36dfd-03cc-fe3e-d3d4-92c146705b9d,9,-43
efa3d532-7513-176b-ad13-d0c62bb7bb1e,7,-6
c4ec8450-6bc7-93d3-c774-db9b0736d2c7,10,-23
44809c64-bc4e-272b-0ffd-44dcaa3beb8c,15,-30
2482120d-d4bc-e28e-dece-66c4a4756985,9,-9
5092b610-7e85-dccc-c67a-b1ddcb04b9f4,10,-14
04a92860-751d-fe7a-e41f-71e1228ffd18,21,-8
8f4506a1-cdca-b32f-de70-9a67d49778f5,11,-14
a17308b8-4626-455b-4487-b37d1d8e11af,6,-17
45fdf57d-32ed-7053-0cdf-802610a331ce,36,8
e28abf2e-b2f1-fbcb-dc2d-d0cd9a561671,7,-16
02e3d947-31a2-8fe1-0ec1-aa91b72b544b,9,-20
1af4acf4-7f98-33b9-0e3b-7cb326ed85f9,13,-26
cab04158-4e63-bfe6-a389-916c8f469abc,2,-21
93aaf8d5-30bf-2239-8286-f3e0dc709412,17,-15
5c3daac4-7174-8ba7-152b-f6760e8c12b8,10,-19
cd4f0f21-9395-0898-c830-0a435c222056,10,-17
477a9b41-3bd2-c6a0-ce2a-9a4135e4b987,12,-7
aa70246e-9f99-47e5-a9a5-e69684afe114,5,-11
e2d2e04c-2fbe-085b-ddeb-94e5196d51d3,4,-36
da287531-9484-a07f-1f78-221c26e013c2,9,-12
ef445757-c25d-b352-5a25-a2b9641ef288,11,-22
39495929-8025-bc7f-ba4b-9a6818907cfc,6,-19
90558ff7-3a60-e332-ae75-a7eef8d36b83,10,-16
d99a07d0-49ac-5c39-f6f6-2edba8d57721,2,-6
7de9039f-9657-626d-4d91-e87919a7c363,7,-16
fc594044-7e17-29d8-8293-fb999ad3c2da,8,-1
8ff11ef3-6366-d995-2971-65f26d073f3e,5,-5
4e5d7805-6568-f8dd-da55-20ba250265ef,24,-10
103d0206-c9c5-da0f-26a2-bf6381c953b6,5,-6
360e47fc-c6d1-38ac-3f65-8d058fd2ffa3,13,-7
6ea34077-e850-38c0-ecea-08593783a1fd,5,-23
03ef5ded-be74-92bd-ae72-eec50764c43f,1,-4
4b94acd6-72cc-2977-e6ee-2e93ebd113ee,18,-10
87f3e0c7-86f2-e675-979b-d0d0778cd9dc,7,-13
ac2f2e89-5072-494a-7314-8352b30c7f7a,13,-18
7ea0da84-e90d-c566-4dfa-82a3ba9fff63,30,-11
b509bd2e-ac0f-3bf7-88f8-41a5cb5b69ad,12,-14
6e55e435-7294-c390-e20e-59615b237026,9,-14
ea9b4bd2-f026-54a6-0504-474278dc2325,10,0
0901f97c-db91-762c-043d-2330c81919a4,8,-6
6e5f1d37-7726-554b-0f65-e0efce15e195,10,-6
e257fe6c-043b-abc3-b737-247f4f2a88c9,9,-17
c2e858de-a271-d534-6de7-9ab8859bc5d2,9,-9
00c95282-1635-53a9-82f3-8481f9488481,8,-20
a85e1b0e-72e3-d941-ebc9-cbdeb31b728a,5,-25
c3d4a81d-37e1-1f1a-a71e-e71185d71635,8,-12
4be4efe2-1934-0018-953e-f852236df257,35,-2
d1e07e95-4814-a237-a314-e375592363b3,9,-5
1f199362-81ad-f37b-a059-3a7b593421af,7,-15
c02e19b5-7ca3-32a2-dd2e-61ff8b2f07ca,12,-21
d8f68e0a-e102-8926-4edb-3f3bf8cac054,42,6
049ad2bf-8710-b108-e943-f5074aed4939,2,-12
053060b6-06af-02b5-ea4b-079dd492ec5b,7,-17
3f264002-073a-8f23-aa66-fa3ce82cc5ce,11,-8
4879204a-6b45-d7ba-10b3-d703ba460778,2,-41
bee04fc6-0599-1e73-0c12-544619d4a5ea,6,-7
1a398850-849e-1f3b-0532-d27dddacf637,16,-2
cb00b252-d2c8-36ee-eb1d-73ec439a0849,11,-11
5741ea1f-91b5-fbab-2bd2-dc653a5b5099,14,-6
a394b219-9baa-9280-c6fe-bcaf0b35ffeb,9,-21
10710544-d8ad-f2b7-43de-71711a372fa2,32,7
f59f1920-5098-bc54-4feb-263fcdc667d9,26,-21
eedb09f6-15e5-d17f-4367-396623933751,11,-36
1f6c0814-bc17-d77e-aa0f-31f053ec9ae2,6,3
626def5d-634d-7a7c-180f-03cdd9178930,9,-7
4a62fb19-d5fa-08fb-5146-19dfcc617b3d,6,-10
f5d4aae7-8e79-c209-3f0d-c0e73c34ab58,6,-14
6b3b2c21-c6f1-5b72-03c8-bb1283c74569,14,-7
e32a9179-53bc-ef4f-0dc2-2172bb6dec57,7,-18
d0a2ee9c-1866-926b-3d77-3366fd916e37,5,-9
82fbfbdb-67d2-e217-768c-85d56eeef7f9,8,-15
6334d07e-5546-9950-0b61-eb1cefb2d4ae,23,-13
573024ed-8dcb-df64-0743-2206a56fa7b9,16,-22
21422c25-5842-f3ba-b2e0-579133824103,22,-1
8b032554-e127-35ba-ca24-e92f1e33c000,13,-16
6265e86b-71fc-209d-8274-2bcfebe33046,5,-7
29bf861f-ea8d-f0d2-df2b-141d46aea6a5,6,-14
735c5eca-158e-edeb-927b-1278f570f6ea,9,-14
a31edef7-b507-f33a-0ed5-68753097dff0,32,3
a46e7f36-58f8-b1ed-e78b-cb17c859655b,23,-25
3ebce4ad-0570-96fc-a374-d43a261707b6,16,-8
cfdafe1f-54a0-d9d2-4944-b603b399eaf0,17,-11
2ee09d85-df9a-ae76-5e17-5f897b5fb99b,9,-13
b0251366-6ca6-bc4c-a57d-794a58854d76,8,-26
3d5e2d82-81ca-0a70-8b96-f43898c1314e,5,-28
32ef4447-5673-4af8-4aa6-0ffb0e56e391,9,-6
b2355e2a-e812-44cd-f571-c90d5eb890a1,11,-15
e71a0fb0-dee7-e6d3-258b-f75dc67d7f2e,9,-14
a5ec79ab-df99-face-b5f0-c305185ef7f5,11,-14
b28d8bbc-7473-1fb2-0234-ba949894dd13,13,-15
218359f6-6522-31bd-2360-d84326ffc578,2,-6
e6aa236e-c927-bf47-ea80-69000e673717,24,-1
9f7db45b-6f8c-c96a-cdf9-c10d8a56bf74,31,7
6c2af5ef-cf8e-3d63-2c9b-27ea8b422d2f,26,1
1b74651a-2ec8-ee2d-9e11-5d444f07f019,6,-16
3ead4ba6-0197-9178-b807-3243e9878d9e,15,-9
1cf4be6f-1eed-a245-7a33-3fde5abf39fb,11,-16
16ec508e-18e1-d494-9fb5-4daf2539f7bd,7,-7
44d1b486-9704-19d4-e0ed-66e154ece21f,28,-12
2ddcc230-5498-e7f0-01b6-5b9c28b48072,9,-18
1826d2a2-eb6b-a6e3-e4da-3ffd1293ba5b,13,-9
bd5ca78c-1727-80ac-8248-ce1c4df1150b,10,-16
623517cf-dfed-a916-7962-6490fe32aecc,2,-13
3124a5d5-4e93-ba5f-f18e-0b1db8737f08,10,-19
3ab9a6bf-4d75-6738-db47-d0878cdfcf5b,14,-8
cc7d45cd-59dd-0388-2eeb-d5df8bfa1e58,10,-19
f3acc216-4626-4508-72d7-ebb22d285670,3,-11
1d9f8648-651f-574a-2e2e-5d8728384f7d,19,-7
26c03209-3452-825f-ab1e-f0adcde581ac,9,-7
156889c1-7ed0-3852-1b36-aa41a165462e,35,16
ee26d089-d5c4-99f5-2c8d-6849d5d437ee,8,-12
995ca4e7-6079-7710-d042-30ca83a51ea7,17,-11
72a1e974-3437-20f1-3da4-1cea61752c70,9,-25
d4cbc225-f34e-aa10-be0e-578f70bb915a,12,-11
0446b999-e57c-ddf0-0239-6ed4baa07074,7,-15
758d844e-5534-88d2-af66-539369ed624a,12,-13
ee35bdc3-d877-400f-e1f8-1cf038e84840,10,-13
5802a2af-7adc-0787-56b3-94ca9f492087,5,-16
03f51c9a-dce8-93f6-3936-c5146701aa2f,11,-26
1f9c4827-a2d1-2030-d6f3-64aa01425f65,21,-5
73bf036e-9d51-8e06-0d6f-766d816483cb,4,-8
f635c6ee-c231-0dbd-a391-c16a6eada675,11,-23
50450e6d-cc1a-3253-5adf-ec1b01e88659,7,-18
1cba415e-d992-9ef8-517f-8915b418bbf4,3,-13
dca8882f-789c-3caa-5ae4-44cd8cdd1cff,11,-10
ee3485f5-152c-b61d-5127-69574a0a1419,14,-13
627a881a-7d25-43a8-0dc5-9460ab08eaab,11,-17
f064e104-da35-89eb-8d9f-e106c866b953,7,-9
b270827d-91e9-cf40-7160-0f8ec3dbbebd,2,-14
e59d87da-2058-9e83-f7ef-a1ab9b393b4b,10,-15
0cf7571a-dd1c-69ad-1e6c-35589c2a8876,9,-16
664141bb-6dcd-2011-7425-954f2bae35ca,30,9
d8869b7b-f74e-01d8-de9c-3f1a58352113,10,-11
11642e99-761a-28ab-3864-3f6a876f4e9b,14,-16
b47cd76a-21d1-9af8-64c8-b5c8a255fc47,7,-31
44e80ef8-72fd-5884-851e-68555c2ab020,14,-29
d455a8cb-2956-53b5-5abd-a06d434ab492,11,-23
56bc98e6-d5b8-8c2c-db90-5f2fbec2ca3a,14,-10
3f6dd487-01c4-fd85-00f4-c6d8862a806e,28,-21
bd2aac1b-602c-3145-efe0-9bf634bacd72,8,-19
70e21829-5bdf-5efe-77dd-b143b1b3c0b4,3,-14
5968eb55-2ac0-dfa3-a19e-11d2190503d3,18,-13
84d7b8f0-9ab4-74f2-7e37-c8d220a996be,15,-21
fc81cb04-4ec3-b7f1-bae9-0870aa0db705,4,-13
3afad899-0c0e-0d94-6e5a-8903ed1764da,8,-26
6e8ff76e-6abb-dfad-c22d-6569bf5b1ae8,16,-11
d0795562-68eb-fb6e-e516-faac531c2f78,24,5
37864e33-9894-159b-890e-cddc8f7cc55c,18,-22
7a0ec925-66b9-36a1-e15f-cf8b9f934f2c,21,-17
9d2d5b1a-ace1-a7c5-fd2b-594e38975fbd,19,-5
a53e05ec-d2ed-1f46-a2b8-e1f5828be7c6,7,-13
de219866-9f76-c1db-d0d1-37f101a7d6f0,22,1
ad1c31ec-035e-55a4-187e-536234b28e38,12,-7
5c9d1c87-014d-033b-a9f7-0a7fb96ba7e5,6,-21
3857d86e-945d-7a09-8bef-fbf7cbd09a80,25,1
f83bde2f-77db-7c73-43f2-bd54bb17fda3,19,-9
d02bfb7e-0c24-da33-3869-9d38469e3e12,12,-18
f29d2e7d-66aa-f284-5c93-e1fe45fabc8a,11,-21
5be92ef6-cf4a-42ec-e07a-d8bc3c00c70b,6,-16
9e563813-ce9e-cf03-2884-6e51263bf069,8,-7
b0e6a68b-7351-4f6b-c8fb-c29c98b88a39,12,-13
b91df8a5-0223-b91c-469a-891832f929c8,10,-10
40b1be99-be16-54da-dd7e-49f038296ced,49,20
c1cf3cb3-cf9e-48ca-06d7-eb08d8b9dc0a,6,-20
cc7608c0-5975-c4f7-7bb4-a033825096bf,16,-8
7719dd87-9ae3-926c-f395-d78c4d2e3ac7,3,-12
f8ad47bd-9f9c-bbd1-24d9-d68f97e6c000,17,-9
e531f04a-c27a-ac6b-f0cb-a03986415776,26,-2
cb16d44b-781c-5ad6-7de1-aa0454fade88,4,-7
b0d16135-605a-90ab-bfc7-4a9e2221ab55,41,-4
56eb4939-c8d3-1154-74ab-6d6a17c8f5f8,5,-17
5d79b555-805a-2c67-a647-b4f2ed28891c,23,-25
1d03e29a-fa20-8b83-5f77-145e0348170e,13,-11
1e30314e-6dd7-7176-55ff-9f2f186df393,16,-14
6b5e3dbf-a9a0-da17-77b2-fcf36d09c0f8,30,-1
e7e206c1-9879-bfaf-67b7-4f8a8740b21e,15,-14
528b401a-2474-f3a3-3a33-73be7a77a0cb,17,-6
6d5c0b87-109f-1238-98fe-2dde02cebe1f,12,-8
df638e8b-be2b-4875-25b2-2f5c7a5c9231,14,-13
e0149a54-492f-a20c-168e-6c4929d7c53c,8,-14
450c4962-3c36-5a4e-dcf0-c5a2c93aa7c9,7,-21
cc780f51-d20b-4a60-2443-6e6191c844be,11,-12
0ece9be8-cfc0-d701-4370-475626b74cf7,2,-9
68680911-6cd1-6f0b-8058-04aefb0102a4,36,11
4086b355-50b0-ef9c-5c94-ef7b116fa47e,15,-21
e664de66-93c1-c46a-03c7-a561518546a6,5,-8
204db968-8bc8-186b-733d-c3104b6616bc,18,7
b06d6a76-d26b-5692-a9a6-f974dde874ec,26,-35
d7289e91-9ed4-45fb-ccb6-78459efd3154,6,-20
ee3565d2-a50b-8787-0c5b-752412c360e6,3,-21
